id,first_name,last_name,participant_id,course,course_id,register_date,participation_rate,course_completion_rate,task_completion_rate,feedback_rate
611,Emlyn,Atwool,afd7516a-b9a9-4c3a-b9e5-278d76c9d4a9,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,31/10/2020,75.66,1.96,,
612,Nyssa,Pimme,c3c060e7-12c0-4b72-b9d0-48239e6fbb8d,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,26/05/2020,94.91,47.45,12.35,74.47
613,Rosaline,Clothier,42f632c0-a6eb-4166-925f-4b9fafa20c96,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,08/08/2019,10.85,97.16,50.93,64.69
614,Titos,Rolling,3b7f685e-a56a-40a7-99d7-acaa4e23c805,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,13/01/2021,34.62,64.54,68.51,27.36
615,Sher,Sterke,d629d232-72a6-4d1d-8155-49a2029e866a,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,10/07/2020,82.2,59.11,35.66,88.68
616,Ema,Dayne,9bbfc98c-0d2e-46d6-8b4d-a7ecccfa4dbe,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,10/08/2020,60.72,85.14,94.51,45.98
617,Darcy,Chipps,cdd6491e-ea9c-4c6f-afee-fbc0165484c9,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,21/03/2021,33.28,82.08,64.59,6.7
618,Marysa,Kenway,8a1a13fe-1198-4a9a-a4ab-4ceaf55ea729,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,20/01/2019,85.38,73.63,19.11,29.38
619,Berte,Minichi,3aba90b2-7f80-4dff-bf03-6b61efee9044,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,01/09/2021,32.29,52.75,59.04,70.82
620,Martelle,De'Ath,b8c773e3-acc5-4687-a98a-a7f986aefe61,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,14/04/2019,5.45,4.74,98.83,24.63
621,Delmor,Orrin,b14a1a04-90f4-4c05-8dd8-e363fc1f733f,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,27/12/2021,41.73,89.33,86.33,7.63
622,Jonis,Feuell,e2b6559a-c894-4091-90d5-035348c0ca53,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,08/07/2019,15.22,55.15,56.41,79.54
623,Genna,Ridsdale,2861f005-fd88-4b3d-8250-215201e7f393,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,19/05/2021,70.57,48.76,22.6,47.89
624,Al,Atherley,fa36bca9-dd8a-4f22-b050-790b71a20c8d,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,20/11/2020,89.57,45.74,2.76,96.37
625,Genovera,Ellerey,01f598b2-165e-4d5e-8076-3a511862971e,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,16/02/2020,40.07,83.65,83.56,20.02
626,Edythe,Montrose,9c7757d3-04af-47d9-878b-8db51ccf854c,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,07/06/2021,18.07,82.96,21.6,99.4
627,Emmery,Beckensall,afad5f8c-688e-458f-ad31-00283e8f9616,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,01/06/2019,25.57,71.61,59.13,83.23
628,Holden,Gajewski,d6e752fb-5bf0-4211-b508-50092ca59508,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,26/02/2019,43.62,76.61,55.78,93.42
629,Atlante,Roadnight,f66bc91b-5d99-4fad-8509-bd694e23e172,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,13/06/2020,42.41,91.32,34.85,73.92
630,Robbyn,Likly,90977b54-eefb-4b7e-bdcc-6f19ab3aeb61,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,03/05/2019,84.42,91.19,22.74,60.72
631,Stafani,Veare,3e85ec7b-199c-4c37-a825-c3382ed99bb7,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,10/03/2020,78.07,96.3,31.23,57.16
632,Annnora,McKernan,99288a28-26b7-49f8-b7a4-c1050acf69bb,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,25/10/2021,36.43,27.24,58.26,1.4
633,Dal,Collomosse,68e881a7-4278-4911-a01d-66aa311b9efd,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,31/10/2021,75.4,89.16,49.34,93.88
634,Barby,Dobbson,d5f226c8-817a-48a1-9129-e2ddff007038,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,22/12/2020,61.21,74.02,9.69,90.33
635,Lanae,Shale,1a44e62c-1248-4c4b-a786-7d5cfbd68a16,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,19/04/2021,53.46,33.8,69.36,70.66
636,Odell,Tomaino,d5b6a7f1-bc5e-4095-a263-7b91b57b080f,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,06/05/2021,4.13,88.41,36.74,28.98
637,Renado,Swaddle,54392850-b260-4ce7-a925-7a7a9e3835c1,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,15/05/2021,15.48,45.38,48.84,10.72
638,Hersch,Pitway,02523644-49cd-42cb-8776-1de34915f6ef,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,26/02/2019,23.95,93.68,46.44,46.45
639,Pall,Madeley,15dbfd8e-e0b2-4170-b232-34ebf3b73b87,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,21/09/2021,65.15,26.21,49.32,64.36
640,Marcos,Budgen,68617dfe-b0b7-46c8-8f61-5fce23f0db3a,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,11/04/2021,89.26,76.94,6.73,11.11
641,Tallie,Iglesia,17355827-a9ff-466b-9d49-830cd9c95b49,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,21/11/2021,18.08,52.27,42.6,12.57
642,Celia,Woollcott,0c9f08f5-55dd-49e1-b9ee-29080dd11f86,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,13/12/2021,28.75,93.39,53.23,83.21
643,Parry,Greeveson,3d31763f-2014-42f6-a108-5b2d9f54800c,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,13/05/2020,51.96,36.64,,
644,Nickolaus,Beardshaw,70efd3d3-32b1-49fa-861f-c01203b2b308,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,11/01/2021,47.48,27.6,14.23,77.16
645,Delia,Oldcote,cb115971-5aaa-46aa-8393-756beed09790,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,07/10/2020,80.26,7.86,42.87,72.89
646,Vania,Benton,e757f2b9-7bb5-4d0e-9576-86e54af9f643,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,12/09/2020,96.36,3.92,,
647,Emlynne,Smidmoor,b684dbd6-7e29-4d1d-bbf9-256b4dd8b4ed,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,31/01/2020,46.23,18.53,,
648,Quinlan,Sumpter,a2aa6b11-89a7-4a30-ad7d-1e82b933e83e,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,19/03/2021,9.21,11.87,67.49,70.42
649,Tamarah,Molan,41813872-389b-402b-844b-8acd78461033,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,03/10/2020,32.02,23.52,54.0,79.41
650,Adelaide,Sallinger,e01f32c2-d794-4199-ae04-4bd2664b3355,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,15/02/2019,10.8,51.9,77.96,69.56
651,Gwenni,Tezure,3767c324-dd34-4e08-916c-4d6539d2ae73,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,23/09/2020,97.7,44.61,5.12,30.82
652,Reinhard,Wanek,949bcaf0-cc8f-4991-b699-f29dde66db43,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,21/01/2020,6.4,73.57,36.35,42.32
653,Layla,Mordan,e5d8ee2b-01ff-47d9-9f21-41f90554bdc1,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,01/09/2019,4.41,5.39,57.47,75.19
654,Ray,Ainscow,4e66cc64-36b8-4f5c-8950-7514c039ee19,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,05/08/2021,87.64,1.9,35.83,43.35
655,Johnna,Liccardi,825e59aa-2684-44a5-afc4-cb24e2aa1681,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,29/11/2019,82.11,85.27,24.79,43.45
656,Avrit,Chuter,69c6d5b1-01d8-4882-b3a9-65fe8c89ad2b,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,02/03/2019,81.22,76.48,,
657,Bryn,Winny,92a87f8d-c9f5-42c4-a543-09d83d3888cf,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,14/07/2020,59.18,62.19,47.18,93.89
658,Gibb,Doy,0d8dce1d-a8da-4cc5-a208-821da6727ab4,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,28/12/2019,82.55,50.9,17.97,52.62
659,Eleanora,Lawtey,efbff5c2-f55e-4ed9-a9aa-da820ca2013d,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,14/06/2020,83.98,14.61,57.83,77.63
660,Katrinka,Alpes,a15096fc-3a64-4893-b082-b6e48f08a48b,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,07/09/2021,7.97,71.53,7.29,37.68
661,Brig,Bastian,36e5195b-c16d-421a-8cd7-3cbaec8e623d,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,29/12/2021,33.79,13.09,44.18,63.66
662,Pavlov,Rheam,2bda3b64-444d-4119-a123-91d8ea14027e,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,01/03/2020,44.65,81.88,12.09,28.66
663,Lutero,McCathay,fc4c23bf-3f96-4044-b8be-88037ec96268,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,29/06/2019,43.2,18.84,57.04,16.82
664,Gaile,Odhams,bae3a487-ba9a-432b-ab81-7585b9f917e3,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,19/10/2020,14.03,75.71,15.69,98.28
665,Maurita,Braiden,d106d2a7-42e0-4145-aa49-3d4e8c4e8eb8,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,30/09/2020,15.49,80.49,52.53,17.95
666,Lawry,O'Leary,b8b9926c-37b4-4c5d-827d-72a5426bc3e3,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,26/02/2020,49.71,79.58,3.63,67.91
667,Melitta,Trusler,18dfd108-0d7d-49d2-9a13-2cbe4857afba,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,01/06/2019,98.84,98.92,,
668,Hunt,Cockley,f9b1a6a4-a712-43b5-b7cc-d52c13be2ab9,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,27/12/2021,19.12,60.74,31.26,1.65
669,Rheta,Dunklee,9cbef9d0-de61-4071-82b4-ad74b04b3da0,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,23/04/2019,15.65,63.06,74.27,49.63
670,Lulu,Di Dello,bbcd1b11-befd-421f-9c5a-47e3e776cb55,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,12/11/2020,37.56,5.97,75.16,12.83
671,Owen,Haldin,eb51b254-698f-4361-ae95-bdd9e26583d2,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,21/02/2020,69.02,1.61,,
672,Collette,Parkhouse,f1b3202c-920f-4214-86f0-dc2b80716acf,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,29/11/2021,29.09,14.2,51.24,80.29
673,Hercule,Rowbottam,191f81f3-7608-4845-98dd-729f10c1d9df,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,20/08/2019,21.7,65.64,81.66,91.07
674,Olympe,Piens,268262f5-eb78-4ec7-b71b-17fb50fb2ebb,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,15/04/2019,66.24,38.6,,
675,Joya,Simondson,3ae43b58-9f90-4a32-9c79-ec1df93ab5bc,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,28/04/2019,60.11,25.41,96.81,99.56
676,Jolene,Adamovitch,f3337afd-579d-47d7-90b8-09b58ad22277,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,21/09/2020,85.15,79.61,63.24,8.33
677,Ram,Weatherill,1017c354-ca62-4b95-914b-19bc01e913b6,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,17/02/2019,69.94,15.32,23.58,68.24
678,Gillian,Kulic,a615bd09-2a5b-49ac-b4d1-2bbee87f28ff,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,07/12/2021,97.85,87.0,8.27,62.11
679,Harlin,Quested,484e8cb7-d035-4f1e-8179-34e8ce284836,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,28/07/2020,69.62,60.61,84.65,55.24
680,Lorinda,Coite,9c70a7dc-ee59-4ee1-8d90-b55dbfbe5850,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,05/05/2019,74.46,75.03,,
681,Elsinore,Swatton,120a7aad-1197-4f55-a602-f8efcc235c0b,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,28/12/2020,61.11,,,
682,Neall,Ackeroyd,3702822a-e780-41f6-ba82-4b47a60402bf,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,13/04/2020,92.57,71.84,45.96,39.11
683,Dane,Rapo,15db31f3-0f54-4e29-aea9-4df5a6067bec,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,13/10/2020,76.05,93.21,13.41,10.37
684,Franny,Sisland,58b72644-3b1a-426f-a7bc-d99c735477a6,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,17/11/2021,38.21,45.76,,
685,Jorey,Chotty,0828f37a-78cc-48fd-b2b6-9f4553c64169,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,28/01/2021,11.52,39.63,1.84,25.33
686,Sigrid,Detloff,5750961b-8696-4670-823e-5b6ce3ac013b,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,08/05/2019,22.19,56.45,96.65,72.18
687,Jacquelyn,Scarlet,42ec14e6-ee05-4881-b4c7-227b397d2c54,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,21/04/2019,20.84,45.53,32.73,2.01
688,Britte,Peniman,93387c5b-6d2b-4afd-b346-9c2dab33aadb,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,18/01/2019,39.57,14.12,18.25,48.0
689,Corby,Foan,bd6a4d09-515a-4195-a8d2-2c67caf6d5f6,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,10/01/2020,17.11,64.43,96.65,95.82
690,Neda,Azemar,6012c63a-404b-4dea-8339-88ff2adfa999,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,21/12/2019,46.49,23.78,21.42,74.89
691,Lorilyn,Rantoul,8b2f5584-0e42-4b5c-ae9e-d5a571f6f8ef,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,30/08/2019,54.33,64.73,87.41,87.89
692,Justina,Chennells,a71ef943-cf29-4fbc-87ac-9e7802849b6b,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,28/08/2021,63.31,99.21,27.18,55.02
693,Lavinie,Banbridge,414a6c33-7219-44c3-9fbb-df041cb240ef,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,17/07/2020,55.65,79.68,34.53,16.43
694,Dorene,Kilcoyne,d52dca44-98fc-419c-aa3c-bc3a994bdd16,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,06/11/2021,7.89,19.25,,
695,Smith,Commander,d1023f5c-0f88-48a0-be9a-5b6f2cb66e1c,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,17/10/2020,92.34,92.82,39.02,24.91
696,Kirsteni,Ajean,60f8e545-d074-439c-929d-4b7117f90548,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,29/10/2020,26.31,67.46,78.59,75.06
697,Kylie,Booth,3e2d3fa0-fe81-4326-bf90-e6ac8028043f,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,09/06/2020,74.17,20.73,33.39,2.11
698,Katrine,Parks,0278fd88-acdd-4736-a949-eaaf28ca09fd,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,19/01/2020,72.73,82.51,32.29,60.85
699,Harmonia,Clyma,bfa3cd33-f844-4f5a-9462-f97975ca3228,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,20/10/2019,32.39,46.44,19.02,93.03
700,Marcy,O'Carran,af07cdc2-b831-4cdb-b34c-a7401d726d2c,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,29/03/2021,10.37,40.57,20.67,53.85
701,Izak,Bernasek,a827bc71-8e5c-4a85-b26f-d21311227086,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,14/07/2019,73.89,34.56,,
702,Winifred,Winfindale,52c76f40-b6eb-4e96-8419-30e4fec6cd94,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,22/12/2019,27.64,88.74,79.27,67.31
703,Tobye,Kinghorne,fb9224c7-d959-4493-a4d1-183418db8eef,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,09/11/2021,25.41,92.35,64.79,27.09
704,Angy,Iacomini,99e14b49-201f-416a-a9cb-66607cb25b96,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,03/12/2021,64.7,70.94,8.93,12.24
705,Janek,Bartrum,15ece0a1-30ea-4d9f-a404-abb87e6cb7f2,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,15/07/2019,46.09,55.75,,
706,Sharlene,Bowton,01659b16-bae9-4725-a407-f9f8f150184d,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,20/11/2019,8.02,23.71,,
707,Allard,Samsworth,4b3d1d3d-726f-419e-901b-b3a6aa9bde85,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,05/01/2019,9.22,50.85,35.54,2.55
708,Perri,Cloke,e6fa9e12-53ae-4ab0-9300-7d38e3e4bca7,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,19/08/2021,29.35,47.85,73.24,27.87
709,Morten,Glasby,efd0ca15-3f06-44a2-bf93-fb3552755938,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,07/10/2019,5.74,78.34,26.44,14.42
710,Sherri,Shevlane,44df9daf-55fd-4f7d-92d4-f631d7387a18,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,06/01/2021,99.94,74.62,23.27,70.16
711,Jasen,Villa,82f2c2d5-abe1-41b6-aa77-eeaf639689d5,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,29/07/2019,99.07,98.26,80.62,85.07
712,Dixie,Jurn,7683c913-683f-4518-ae68-31aa37b176f7,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,21/12/2019,40.35,91.71,47.5,97.55
713,Adolphus,Alasdair,4f275b59-e09d-4731-80ec-33e82ce6011a,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,21/03/2020,51.22,23.18,37.97,88.47
714,Colas,Howood,a351bca5-9e51-47e0-ae2e-be676a0ef40d,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,20/11/2019,86.2,2.17,,
715,Emilie,Bartens,2ef9f003-f980-41c9-aeeb-22eb7446599a,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,05/05/2020,35.94,60.77,4.73,40.72
716,Ernie,Dawidman,bba0ae32-6c35-4e1b-9db7-0fa845ff14fc,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,19/03/2021,6.11,6.23,96.41,94.02
717,Trey,Bouldstridge,98e6b0f4-15f7-45ed-932f-410ac6ce8157,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,25/08/2019,4.24,58.02,3.15,44.98
718,Kendra,Perfitt,79fc8dd4-b1d4-4a81-a59d-7cfb6c4958bd,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,24/08/2019,14.77,18.72,7.99,46.3
719,Jayne,Ceillier,6716435c-999d-41e4-bb54-99de9a772e73,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,19/10/2020,66.09,20.85,84.07,94.69
720,Alyda,Mercey,42ee8651-71dd-458e-9609-0d0779cc4401,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,22/01/2019,74.55,99.98,49.12,99.95
721,Inness,Nabarro,9619dc85-9f87-418e-93b7-c55d9a3e1b87,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,02/11/2021,72.37,36.73,15.69,93.51
722,Roz,Ryan,cf96835b-ef57-45f3-90ea-9f2321274db7,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,27/11/2019,68.8,89.35,,
723,Chery,Thain,d5048d30-5e27-4b79-beb1-04044cf42472,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,12/12/2019,84.34,20.85,,
724,Natalee,Ramos,b2900e32-04d8-4d9c-9832-3c3ce1a0ea8f,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,13/09/2021,79.5,82.91,36.7,71.28
725,Maegan,Kayley,8e673e60-8001-4728-a76c-9d527f042ecf,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,22/02/2021,10.43,65.32,42.01,55.65
726,Euell,Codner,ca8246e7-ecf1-4eac-be9a-684ae89ef486,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,12/07/2021,44.53,62.37,24.43,26.76
727,Gonzales,Toy,1d33f446-e904-4076-84f7-1e323f6a4918,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,16/02/2019,31.72,96.58,59.1,93.31
728,Shaine,Mavin,73159521-cb49-41bb-b8a9-ec022deb2520,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,18/09/2020,16.15,54.44,16.65,40.16
729,Doll,Fawlo,383d2605-1b9d-4e43-af59-43c81159a611,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,04/07/2021,90.56,77.74,70.52,65.69
730,Lisette,Silcox,ce5a4aea-9570-4197-989f-2a7af238abc7,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,25/09/2019,33.45,56.44,97.0,13.72
731,Ossie,Cutsforth,a89d05fd-ea5a-4b95-a4ac-3274f7f0954c,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,12/11/2021,42.22,91.09,90.22,39.88
732,Brittni,Cookson,38937caa-e9f7-4586-870d-f32f3ab8d68d,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,13/06/2021,33.71,6.17,,
733,Boniface,Ghiotto,f16f7200-22c4-46e2-8dab-ed6fadd3d7c2,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,16/04/2020,22.9,4.78,95.38,47.34
734,Rollie,Cocker,387b12b5-ca3e-4bd9-92bf-13302f7942d9,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,26/10/2021,71.76,73.19,96.52,68.6
735,Mauricio,Morales,dbb83b71-925c-484c-8400-bee35e3fa641,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,11/04/2020,9.31,42.89,33.29,33.98
736,Dene,Emma,04a30e75-859a-4dbc-8ae9-970e054fdaac,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,05/06/2019,33.95,23.08,85.01,45.62
737,Sydel,Cran,be1c0859-4452-4eb7-b5bb-0c2cc41536e7,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,17/06/2020,35.96,48.14,76.84,4.11
738,Whitney,Feveryear,8577ff71-8d7d-4214-a005-0cf49c4cff30,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,05/10/2019,17.23,76.45,41.55,42.48
739,Kayle,Borthram,a439fefb-67e2-4dd2-a976-e0a564c07ff3,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,11/09/2019,65.17,63.3,,
740,Bellina,Molines,93451fdb-3e2f-4eb5-af82-edbd0d1a42cc,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,27/02/2021,57.55,81.85,82.37,55.29
741,Irwin,Genever,4e34d865-1375-468e-97cd-3962abf6b83e,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,10/05/2021,66.42,66.69,47.9,70.33
742,Kendell,Sevitt,ef9850b8-b27c-4821-b9c2-d33358365774,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,13/10/2019,73.43,58.09,5.13,12.18
743,Rochette,Sang,056eb98f-d642-4865-814f-a4ed4c80ff22,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,27/05/2020,21.93,78.48,20.91,28.81
744,Desirae,Edgecombe,e2f7af98-5932-4041-b018-d2055be374e2,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,30/03/2020,67.4,89.95,17.67,1.36
745,Tito,Rickarsey,58676c4b-e804-4887-973f-1c4358507d6d,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,17/03/2021,63.86,10.2,5.75,39.41
746,Conan,Lezemere,e3360e9e-9d5b-4f8a-a418-278fde9f732a,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,04/12/2020,23.33,78.96,23.99,47.03
747,Boote,Dudney,f08fe345-e7b7-4f15-a7fa-19e93a1541cc,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,03/07/2019,69.61,21.75,84.73,69.75
748,Juan,Danilyuk,c3dada94-4522-4354-aadd-c6506591a381,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,16/12/2019,39.58,63.18,35.25,38.81
749,Nilson,Hane,4d591e82-4436-41b9-8402-e009d8f7e2ff,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,07/11/2019,66.7,58.57,14.31,2.49
750,Loleta,O'Boyle,b0b4afbe-a5bb-4856-9e13-e7b5353f318c,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,11/11/2019,36.57,44.53,11.97,1.53
751,Jeanne,Klemt,965dc5d9-1058-4682-aa57-e554f7b7f5c7,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,22/08/2020,58.33,76.47,6.64,70.85
752,Lacy,Behagg,66993792-8704-4abf-a979-408dd3eb2a45,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,25/11/2020,51.69,4.03,9.44,82.09
753,Peirce,Donlon,34d34458-6ace-41a3-9c4c-3ed67f8e0786,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,08/09/2020,6.01,41.64,27.14,60.51
754,Ema,Womack,80792320-7e94-4402-8ed5-fb04c820f09f,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,07/04/2019,14.33,33.46,12.13,94.93
755,Korey,Lymer,507ac8f0-2ef0-4dd6-85c2-b0ffdd54fbb5,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,14/11/2019,39.26,16.56,68.95,5.33
756,Ogdon,Itzkin,c5fe7265-5ff9-421f-8f60-1858da51bf14,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,18/02/2020,70.18,53.88,9.95,36.07
757,Goddart,Legerton,a3185059-bb87-4b48-88ba-0be139f75f6e,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,28/07/2020,92.8,77.51,80.09,32.67
758,Dinah,Klimashevich,0c6932d9-2b91-4491-ac7c-39d2e7c663cf,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,22/06/2019,99.13,14.75,24.7,93.99
759,Arel,Orwin,d42ebb98-9523-4182-bd78-13c348bbcfaf,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,29/12/2021,31.53,36.03,22.05,83.35
760,Kenyon,Leggs,72e81912-8720-46d5-bd0e-e01c8be67e5d,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,22/04/2020,11.94,8.78,98.42,93.72
761,Cassy,Daws,f70006bc-5cd4-460c-9927-300c4199925f,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,23/02/2020,6.97,28.31,96.11,27.76
762,Tammi,Venables,037cd63f-bb29-4afa-8390-00f4aef9ce11,Python & Data Visualization,5c22e69e-2a0a4155-64f206cb,24/03/2020,84.41,76.88,12.16,59.06
